subject_id	property_id	property_label	property_description	property_uri	object_id	subject_qid	property_pid	object_qid	reference_uri	reference_supporting_text	reference_date	property_term	subject_type	object_type	subject_term	object_term	prevalence	curation_evidence	curation_date	curator_uri	comments
DOID:0060728	RO:0002200	has phenotype			HP:0002353	Q28024539	P1557	Q29019794	https://www.ncbi.nlm.nih.gov/pubmed/24651605	The clinical and molecular findings demonstrate clear clinical similarities of patients with NGLY1 deficiency, although some variation in overall severity was observed, with the most common mutation being associated with more severe outcomes (Table 1). All patients had developmental delay, a movement disorder, and hypotonia. Other common findings included hypolacrima or alacrima (7/8), electroencephalography (EEG) abnormalities (7/8), elevated liver transaminases (6/7), microcephaly (6/8), abnormal brain imaging (6/8), diminished reflexes (6/8), hepatocyte cytoplasmic storage material or vacuolization (5/6), seizures (4/8), and abnormal nerve conduction (3/3) (Figure 1). 	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	EGG abnormalities	7/8		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0002019	Q28024539	P1557	Q178436	https://www.ncbi.nlm.nih.gov/pubmed/24651605	NGLY1-deficient patients have a striking clinical triad, consisting of abnormal tear production, choreoathetosis, and liver disease. In addition, global developmental delay, acquired microcephaly, hypotonia, EEG abnormalities with or without overt seizures, brain imaging abnormalities, a peripheral neuropathy, constipation, and a history of IUGR were common findings. Some patients were noted to have dysmorphic features, but overall these were not considered to be particularly prominent (Table1).	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Constipation	7/8		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0002910	Q28024539	P1557	Q2448873	https://www.ncbi.nlm.nih.gov/pubmed/24651605	The clinical and molecular findings demonstrate clear clinical similarities of patients with NGLY1 deficiency, although some variation in overall severity was observed, with the most common mutation being associated with more severe outcomes (Table 1). All patients had developmental delay, a movement disorder, and hypotonia. Other common findings included hypolacrima or alacrima (7/8), electroencephalography (EEG) abnormalities (7/8), elevated liver transaminases (6/7), microcephaly (6/8), abnormal brain imaging (6/8), diminished reflexes (6/8), hepatocyte cytoplasmic storage material or vacuolization (5/6), seizures (4/8), and abnormal nerve conduction (3/3) (Figure 1). 	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Transaminase elevation	6/7		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0000252	Q28024539	P1557	Q431643	https://www.ncbi.nlm.nih.gov/pubmed/24651605	The clinical and molecular findings demonstrate clear clinical similarities of patients with NGLY1 deficiency, although some variation in overall severity was observed, with the most common mutation being associated with more severe outcomes (Table 1). All patients had developmental delay, a movement disorder, and hypotonia. Other common findings included hypolacrima or alacrima (7/8), electroencephalography (EEG) abnormalities (7/8), elevated liver transaminases (6/7), microcephaly (6/8), abnormal brain imaging (6/8), diminished reflexes (6/8), hepatocyte cytoplasmic storage material or vacuolization (5/6), seizures (4/8), and abnormal nerve conduction (3/3) (Figure 1). 	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Microcephaly	6/8		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0001265	Q28024539	P1557	Q1419356	https://www.ncbi.nlm.nih.gov/pubmed/24651605	The clinical and molecular findings demonstrate clear clinical similarities of patients with NGLY1 deficiency, although some variation in overall severity was observed, with the most common mutation being associated with more severe outcomes (Table 1). All patients had developmental delay, a movement disorder, and hypotonia. Other common findings included hypolacrima or alacrima (7/8), electroencephalography (EEG) abnormalities (7/8), elevated liver transaminases (6/7), microcephaly (6/8), abnormal brain imaging (6/8), diminished reflexes (6/8), hepatocyte cytoplasmic storage material or vacuolization (5/6), seizures (4/8), and abnormal nerve conduction (3/3) (Figure 1). 	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Decreased reflexes	6/8		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0012638 	Q28024539	P1557	Q29019857	https://www.ncbi.nlm.nih.gov/pubmed/24651605	The clinical and molecular findings demonstrate clear clinical similarities of patients with NGLY1 deficiency, although some variation in overall severity was observed, with the most common mutation being associated with more severe outcomes (Table 1). All patients had developmental delay, a movement disorder, and hypotonia. Other common findings included hypolacrima or alacrima (7/8), electroencephalography (EEG) abnormalities (7/8), elevated liver transaminases (6/7), microcephaly (6/8), abnormal brain imaging (6/8), diminished reflexes (6/8), hepatocyte cytoplasmic storage material or vacuolization (5/6), seizures (4/8), and abnormal nerve conduction (3/3) (Figure 1). 	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Abnormal brain imaging	6/8		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0001392	Q28024539	P1557	Q29020078	https://www.ncbi.nlm.nih.gov/pubmed/24651605	The clinical and molecular findings demonstrate clear clinical similarities of patients with NGLY1 deficiency, although some variation in overall severity was observed, with the most common mutation being associated with more severe outcomes (Table 1). All patients had developmental delay, a movement disorder, and hypotonia. Other common findings included hypolacrima or alacrima (7/8), electroencephalography (EEG) abnormalities (7/8), elevated liver transaminases (6/7), microcephaly (6/8), abnormal brain imaging (6/8), diminished reflexes (6/8), hepatocyte cytoplasmic storage material or vacuolization (5/6), seizures (4/8), and abnormal nerve conduction (3/3) (Figure 1). 	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Abnormal liver storage	5/6		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0001511	Q28024539	P1557	Q29019673	https://www.ncbi.nlm.nih.gov/pubmed/24651605	NGLY1-deficient patients have a striking clinical triad, consisting of abnormal tear production, choreoathetosis, and liver disease. In addition, global developmental delay, acquired microcephaly, hypotonia, EEG abnormalities with or without overt seizures, brain imaging abnormalities, a peripheral neuropathy, constipation, and a history of IUGR were common findings. Some patients were noted to have dysmorphic features, but overall these were not considered to be particularly prominent (Table1).	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	IUGR	5/8		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0002151	Q28024539	P1557	Q29019735	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Table 1	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Elevetated blood lactate	4/6		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0001250	Q28024539	P1557	Q6279182	https://www.ncbi.nlm.nih.gov/pubmed/24651605	The clinical and molecular findings demonstrate clear clinical similarities of patients with NGLY1 deficiency, although some variation in overall severity was observed, with the most common mutation being associated with more severe outcomes (Table 1). All patients had developmental delay, a movement disorder, and hypotonia. Other common findings included hypolacrima or alacrima (7/8), electroencephalography (EEG) abnormalities (7/8), elevated liver transaminases (6/7), microcephaly (6/8), abnormal brain imaging (6/8), diminished reflexes (6/8), hepatocyte cytoplasmic storage material or vacuolization (5/6), seizures (4/8), and abnormal nerve conduction (3/3) (Figure 1). 	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Seizures	4/8		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0000486	Q28024539	P1557	Q179951	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Patient 4: (...). In addtion, global developmental delay, abnormal tear production, unilateral ptosis, strabismus, elevated liver transaminases (three to four times upper limit of normal), and constipation were noted in infancy.	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Strabismus	4/8		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0012804	Q28024539	P1557	Q1628473	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Patient 1: (...). He has cortical vision impairment and congenital alacrima, and corneal ulcerations with scarring were noted at the age of 4 years.	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Corneal disease	4/8		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0010605	Q28024539	P1557	Q769595	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Table 1	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Chalazions	4/8		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0000657	Q28024539	P1557	Q2074059	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Patient 2: (...). At 5 years of age, she was noted to have ocular apraxia, distal tapering of hands and feet, and diminished deep tendon reflexes.	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Ocular apraxia	4/8		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0006579	Q28024539	P1557	Q1755487	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Patient 7: a now 3-year-old girl, was born at term via scheduled Cesarean section and, other than mild jaundice, did not have any neonatal complications. 	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Neonatal Jaundice	4/8		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0001999 	Q28024539	P1557	Q29019704	https://www.ncbi.nlm.nih.gov/pubmed/24651605	NGLY1-deficient patients have a striking clinical triad, consisting of abnormal tear production, choreoathetosis, and liver disease. In addition, global developmental delay, acquired microcephaly, hypotonia, EEG abnormalities with or without overt seizures, brain imaging abnormalities, a peripheral neuropathy, constipation, and a history of IUGR were common findings. Some patients were noted to have dysmorphic features, but overall these were not considered to be particularly prominent (Table1).	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Dysmorphic features	4/8		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0002650	Q28024539	P1557	Q174857	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Patient 8: (...). Other medical history includes acquired microcephaly, an inability to completely close her eyes during sleep, chronic conjunctivitis, corneal clouding, hypolacrima, strabismus, hearing impairment, gastro-esophageal reflux, chronic constipation, severe scoliosis, and talipes equinovarus.	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Scoliosis	4/8		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0200055	Q28024539	P1557	Q29019862	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Table 1	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Small hands	4/8		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0001773	Q28024539	P1557	Q29019700	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Table 1	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Small feet	4/8		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0009830	Q28024539	P1557	Q18556979	https://www.ncbi.nlm.nih.gov/pubmed/24651605	NGLY1-deficient patients have a striking clinical triad, consisting of abnormal tear production, choreoathetosis, and liver disease. In addition, global developmental delay, acquired microcephaly, hypotonia, EEG abnormalities with or without overt seizures, brain imaging abnormalities, a peripheral neuropathy, constipation, and a history of IUGR were common findings. Some patients were noted to have dysmorphic features, but overall these were not considered to be particularly prominent (Table1).	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Peripheral neuropathy	3/3		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0006254	Q28024539	P1557	Q5359683	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Table 1	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Elevated AFP	3/5		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0006958	Q28024539	P1557	Q29019841	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Table 1	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	ABR abnormalities	2/5		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0001395	Q28024539	P1557	Q147778	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Table 1	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Liver fibrosis	2/6		2017-03-22	http://orcid.org/0000-0003-0169-8159	
